customer_id,age,gender,region,acquisition_channel,subscription_type,contract_type,tenure_months,monthly_revenue,total_revenue,number_of_products_used,number_of_logins_last_30_days,average_session_duration,feature_usage_score,support_tickets_last_90_days,unresolved_tickets,late_payments,discount_used,payment_method,satisfaction_score,nps_score,last_interaction_days_ago,marketing_email_open_rate,campaign_click_rate,customer_success_calls,renewal_due_in_days,churn
CUST-014121,25,Male,Middle East & Africa,Partner,Basic,Monthly,37,48.07,1778.59,2,15,24.02,22.33,2,1,0,True,Credit Card,7.9,26,31,0.188,0.015,0,331,0
CUST-014122,49,Female,North America,Paid Search,Business,Monthly,29,262.31,7606.99,8,36,40.83,62.63,2,1,0,False,ACH,9.0,66,16,0.382,0.09,1,47,0
CUST-014123,46,Female,Europe,Referral,Enterprise,Monthly,18,921.17,16581.06,8,43,66.19,76.52,1,0,0,False,PayPal,8.9,53,1,0.137,0.037,3,150,0
CUST-014124,39,Female,Middle East & Africa,Organic Search,Business,Monthly,57,417.58,23802.06,5,26,28.07,58.16,4,4,0,True,Credit Card,5.7,14,30,0.316,0.035,0,132,0
CUST-014125,48,Female,North America,Paid Search,Professional,Monthly,16,150.59,2409.44,3,14,18.78,29.68,3,0,0,False,Credit Card,7.1,7,35,0.119,0.041,0,272,0
CUST-014126,37,Male,Europe,Partner,Enterprise,Monthly,25,593.81,14845.25,5,28,25.87,40.26,2,0,0,False,ACH,7.1,52,22,0.316,0.118,2,182,0
CUST-014127,33,Male,Europe,Social,Basic,Annual,31,51.42,1594.02,1,14,19.72,21.72,4,1,2,False,Invoice,6.8,34,4,0.271,0.014,1,12,0
CUST-014128,49,Male,North America,Social,Professional,Annual,27,143.0,3861.0,3,24,34.84,34.38,4,1,0,False,Credit Card,6.3,35,16,0.315,0.12,1,134,0
CUST-014129,50,Male,Asia Pacific,Paid Search,Business,Annual,7,461.44,3230.08,8,15,40.7,59.62,2,0,0,False,Credit Card,9.6,76,63,0.503,0.044,2,315,0
CUST-014130,35,Female,North America,Paid Search,Business,Annual,86,295.15,25382.9,5,24,34.7,51.11,1,1,0,False,ACH,9.6,71,7,0.49,0.102,1,72,0
CUST-014131,34,Female,Latin America,Social,Business,Annual,85,363.05,30859.25,5,29,36.06,44.85,2,0,0,True,Credit Card,8.5,65,38,0.247,0.063,1,244,0
CUST-014132,40,Male,Europe,Outbound Sales,Basic,Monthly,52,36.19,1881.88,3,11,20.19,15.81,4,1,0,True,ACH,7.4,56,12,0.665,0.027,0,101,0
CUST-014133,35,Female,North America,Referral,Business,Monthly,32,284.97,9119.04,4,25,37.11,39.92,3,0,1,False,Credit Card,7.6,52,14,0.69,0.053,0,208,0
CUST-014134,62,Female,North America,Referral,Basic,Two-Year,15,61.4,921.0,2,8,4.81,4.77,1,0,0,True,Credit Card,9.3,58,103,0.476,0.043,0,44,0
CUST-014135,46,Male,Asia Pacific,Referral,Professional,Annual,49,114.21,5596.29,3,17,18.23,33.79,4,2,0,False,Credit Card,5.3,16,51,0.473,0.101,2,266,0
CUST-014136,42,Female,Europe,Referral,Basic,Annual,33,49.23,1624.59,3,16,19.81,30.24,3,0,0,False,Credit Card,9.8,66,55,0.291,0.004,1,127,0
CUST-014137,30,Female,North America,Outbound Sales,Professional,Annual,26,138.01,3588.26,1,26,13.76,23.63,7,3,0,True,ACH,1.3,-84,99,0.543,0.189,1,222,1
CUST-014138,52,Male,North America,Referral,Professional,Monthly,35,137.52,4813.2,2,13,37.72,43.75,4,1,2,True,ACH,8.0,58,0,0.36,0.088,1,68,0
CUST-014139,34,Female,Europe,Referral,Business,Annual,20,311.11,6222.2,5,29,42.62,43.8,2,0,0,True,PayPal,9.2,81,36,0.582,0.124,1,229,0
CUST-014140,34,Male,North America,Social,Professional,Two-Year,25,164.74,4118.5,3,8,19.68,30.94,5,1,0,True,PayPal,6.7,4,12,0.343,0.041,1,360,0
CUST-014141,52,Female,Latin America,Social,Enterprise,Annual,67,1064.39,71314.13,7,46,39.46,70.69,1,0,1,False,ACH,8.1,24,8,0.546,0.122,1,55,0
CUST-014142,47,Male,North America,Paid Search,Professional,Two-Year,32,174.64,5588.48,3,14,31.55,36.51,0,0,0,True,Credit Card,8.2,63,0,0.413,0.063,1,267,0
CUST-014143,18,Female,North America,Social,Basic,Annual,23,37.27,857.21,2,11,19.19,30.71,6,1,0,False,Credit Card,6.9,37,22,0.575,0.291,0,20,0
CUST-014144,40,Female,Europe,Paid Search,Basic,Annual,46,43.49,2000.54,2,14,11.68,22.98,4,2,0,False,ACH,6.4,29,81,0.186,0.081,1,247,0
CUST-014145,44,Female,North America,Paid Search,Business,Annual,18,316.45,5696.1,4,16,42.16,44.72,4,1,0,False,Credit Card,8.6,49,26,0.569,0.217,1,341,0
CUST-014146,38,Non-binary,Asia Pacific,Organic Search,Enterprise,Monthly,47,652.73,30678.31,5,20,35.69,27.47,2,1,1,False,Credit Card,7.4,17,25,0.406,0.125,4,161,0
CUST-014147,44,Male,Latin America,Organic Search,Professional,Monthly,33,118.09,3896.97,3,27,24.28,29.75,3,1,0,True,Credit Card,5.4,16,142,0.638,0.1,0,44,0
CUST-014148,18,Male,Europe,Paid Search,Business,Monthly,18,307.4,5533.2,7,30,32.72,71.98,1,0,0,False,ACH,10.0,88,73,0.472,0.046,1,153,0
CUST-014149,18,Male,Asia Pacific,Social,Professional,Annual,20,144.12,2882.4,6,23,46.39,44.22,2,1,0,False,ACH,9.4,83,13,0.585,0.072,0,210,0
CUST-014150,29,Female,Asia Pacific,Paid Search,Professional,Annual,18,139.02,2502.36,4,34,33.69,48.5,2,1,0,True,Invoice,8.5,65,2,0.46,0.101,0,195,0
CUST-014151,46,Male,North America,Outbound Sales,Enterprise,Monthly,35,1314.52,46008.2,8,28,62.34,54.67,3,0,0,False,ACH,7.5,55,33,0.338,0.06,3,185,0
CUST-014152,18,Male,North America,Organic Search,Professional,Monthly,25,133.18,3329.5,3,20,30.04,40.37,2,0,0,True,Credit Card,7.1,34,1,0.171,0.039,0,197,0
CUST-014153,31,Male,Europe,Organic Search,Professional,Monthly,13,129.21,1679.73,4,7,44.8,38.45,2,2,0,False,Invoice,8.2,29,13,0.223,0.014,0,172,0
CUST-014154,18,Female,Middle East & Africa,Organic Search,Business,Annual,10,354.09,3540.9,5,16,26.8,36.77,4,2,1,False,ACH,5.3,7,82,0.199,0.001,1,81,0
CUST-014155,39,Non-binary,Asia Pacific,Partner,Professional,Monthly,66,156.62,10336.92,7,35,40.76,49.63,1,0,0,True,ACH,9.3,74,9,0.515,0.112,0,355,0
CUST-014156,67,Male,Europe,Social,Professional,Annual,37,128.54,4755.98,4,27,37.23,37.68,0,0,0,False,ACH,10.0,83,56,0.2,0.009,1,317,0
CUST-014157,39,Male,North America,Organic Search,Basic,Two-Year,10,66.54,665.4,2,12,24.66,20.35,5,1,0,False,Credit Card,8.9,38,168,0.388,0.034,2,232,0
CUST-014158,41,Female,Asia Pacific,Paid Search,Enterprise,Monthly,59,856.31,50522.29,4,37,22.51,49.7,1,1,1,False,Credit Card,6.9,28,31,0.354,0.023,5,55,0
CUST-014159,53,Female,Asia Pacific,Outbound Sales,Basic,Annual,9,55.44,498.96,2,7,20.71,24.47,3,1,0,False,Credit Card,6.0,19,56,0.282,0.009,0,233,0
CUST-014160,42,Female,Latin America,Partner,Basic,Monthly,11,50.02,550.22,1,7,16.94,17.28,1,0,0,False,Credit Card,5.9,-21,7,0.365,0.137,1,270,0
CUST-014161,39,Male,Asia Pacific,Paid Search,Business,Monthly,15,372.5,5587.5,5,19,37.94,56.87,2,0,1,False,Credit Card,7.3,19,25,0.274,0.014,2,243,0
CUST-014162,54,Female,North America,Paid Search,Professional,Annual,14,109.05,1526.7,3,18,24.05,34.55,4,2,1,True,ACH,7.4,19,5,0.485,0.093,4,206,0
CUST-014163,48,Male,Europe,Referral,Business,Annual,63,376.36,23710.68,3,32,12.59,35.92,3,0,0,True,Credit Card,9.0,74,34,0.614,0.011,1,96,0
CUST-014164,46,Female,Europe,Paid Search,Business,Annual,51,300.22,15311.22,4,36,22.42,41.14,3,0,1,True,Credit Card,6.8,19,15,0.364,0.04,2,123,0
CUST-014165,40,Female,Europe,Referral,Professional,Monthly,14,106.17,1486.38,2,7,9.26,13.51,3,0,0,False,Credit Card,9.4,76,12,0.282,0.057,0,327,0
CUST-014166,38,Female,Europe,Outbound Sales,Professional,Monthly,28,117.5,3290.0,4,15,40.32,39.18,0,0,1,False,Credit Card,10.0,79,35,0.42,0.193,1,295,0
CUST-014167,54,Male,Latin America,Organic Search,Business,Two-Year,19,438.08,8323.52,6,14,28.02,30.06,2,0,0,True,PayPal,9.9,89,48,0.258,0.019,2,249,0
CUST-014168,38,Female,Asia Pacific,Referral,Basic,Monthly,10,44.63,446.3,2,20,39.1,44.75,1,0,1,False,ACH,10.0,88,8,0.405,0.049,0,18,0
CUST-014169,58,Male,North America,Social,Business,Monthly,16,244.98,3919.68,4,31,26.57,46.7,4,0,1,False,ACH,8.0,80,19,0.294,0.054,2,35,0
CUST-014170,28,Male,North America,Organic Search,Professional,Annual,16,155.49,2487.84,6,27,47.96,57.53,0,0,0,True,Credit Card,8.0,34,14,0.458,0.109,0,248,0
CUST-014171,61,Prefer not to say,North America,Organic Search,Business,Monthly,24,197.94,4750.56,8,36,59.26,83.03,3,0,0,False,ACH,7.0,24,37,0.45,0.092,3,233,0
CUST-014172,48,Male,Asia Pacific,Referral,Business,Monthly,20,331.3,6626.0,4,26,44.59,48.35,0,0,2,True,Credit Card,10.0,67,20,0.599,0.03,2,306,0
CUST-014173,29,Male,Europe,Referral,Professional,Two-Year,29,158.33,4591.57,2,8,29.57,8.28,5,2,0,False,Credit Card,3.6,-60,82,0.634,0.038,1,323,0
CUST-014174,49,Male,Europe,Partner,Business,Annual,49,370.07,18133.43,5,26,37.03,48.86,1,1,0,False,Credit Card,7.1,27,5,0.579,0.146,1,196,0
CUST-014175,34,Female,Europe,Social,Basic,Monthly,18,58.33,1049.94,2,6,2.77,26.56,2,0,2,True,Credit Card,7.7,36,106,0.292,0.126,0,274,0
CUST-014176,42,Male,Asia Pacific,Organic Search,Professional,Annual,87,141.06,12272.22,3,28,34.97,36.86,2,0,0,False,Credit Card,6.1,5,34,0.481,0.157,0,242,0
CUST-014177,36,Male,North America,Organic Search,Professional,Monthly,59,159.94,9436.46,6,30,34.28,43.56,6,3,0,True,Credit Card,4.6,-2,51,0.573,0.028,1,339,1
CUST-014178,40,Female,Europe,Organic Search,Business,Annual,8,466.03,3728.24,6,25,42.65,48.74,0,0,0,False,ACH,8.5,47,0,0.247,0.103,1,341,0
CUST-014179,54,Female,Asia Pacific,Outbound Sales,Basic,Annual,70,47.32,3312.4,2,18,15.79,29.07,5,1,0,False,ACH,5.8,-15,43,0.192,0.063,0,2,0
CUST-014180,49,Male,North America,Organic Search,Business,Annual,18,367.92,6622.56,5,21,37.94,54.01,0,0,0,False,Invoice,9.2,59,1,0.485,0.121,1,177,0
CUST-014181,27,Male,North America,Referral,Basic,Two-Year,8,56.48,451.84,2,15,28.21,50.69,2,1,0,False,Credit Card,6.9,34,38,0.776,0.259,0,126,0
CUST-014182,28,Female,Asia Pacific,Social,Basic,Monthly,50,57.85,2892.5,2,13,20.41,22.23,5,0,0,True,Invoice,8.2,76,2,0.344,0.042,1,35,0
CUST-014183,46,Male,North America,Organic Search,Professional,Monthly,26,128.96,3352.96,6,37,44.67,68.15,5,4,0,True,Invoice,3.6,-45,29,0.11,0.027,0,249,1
CUST-014184,46,Female,Europe,Organic Search,Basic,Two-Year,23,50.07,1151.61,3,9,22.18,36.97,3,0,2,False,ACH,5.0,9,45,0.72,0.173,0,85,0
CUST-014185,33,Female,Latin America,Outbound Sales,Professional,Monthly,17,137.25,2333.25,5,36,19.12,58.52,5,2,1,False,Invoice,5.1,-14,10,0.397,0.097,0,196,0
CUST-014186,63,Non-binary,North America,Paid Search,Professional,Monthly,61,117.9,7191.9,4,27,38.11,51.55,7,0,0,False,PayPal,6.6,32,27,0.525,0.059,1,259,0
CUST-014187,53,Female,Latin America,Paid Search,Professional,Monthly,26,137.8,3582.8,2,21,22.5,27.59,4,2,1,False,ACH,7.7,54,19,0.192,0.03,0,192,0
CUST-014188,34,Male,North America,Partner,Enterprise,Two-Year,17,985.16,16747.72,8,15,45.03,43.86,3,1,0,False,Credit Card,7.4,50,25,0.346,0.013,4,262,0
CUST-014189,33,Non-binary,Europe,Referral,Business,Annual,16,360.09,5761.44,5,24,44.05,51.54,3,2,0,False,Credit Card,4.3,-19,1,0.153,0.034,3,288,0
CUST-014190,39,Female,North America,Organic Search,Professional,Annual,31,146.31,4535.61,4,12,16.33,20.65,5,2,1,False,ACH,4.9,-27,26,0.501,0.063,0,316,1
CUST-014191,38,Female,Asia Pacific,Outbound Sales,Enterprise,Monthly,25,808.03,20200.75,8,36,50.65,71.35,1,0,2,False,Invoice,8.0,42,29,0.434,0.081,3,247,0
CUST-014192,58,Non-binary,Middle East & Africa,Referral,Basic,Monthly,23,49.78,1144.94,1,1,1.0,18.47,3,3,0,False,PayPal,4.9,-22,127,0.218,0.129,1,94,0
CUST-014193,55,Male,North America,Organic Search,Professional,Monthly,33,102.25,3374.25,3,27,1.0,52.55,2,0,1,False,ACH,7.9,46,13,0.394,0.057,0,267,0
CUST-014194,42,Non-binary,Latin America,Organic Search,Professional,Monthly,50,119.99,5999.5,4,30,36.05,68.81,0,0,1,False,Credit Card,8.9,42,6,0.49,0.149,0,266,0
CUST-014195,51,Male,Asia Pacific,Referral,Business,Annual,4,421.57,1686.28,6,29,46.68,69.8,0,0,0,True,PayPal,8.6,47,31,0.391,0.021,3,1,0
CUST-014196,53,Male,Middle East & Africa,Partner,Professional,Monthly,13,124.13,1613.69,6,21,32.77,52.85,2,0,1,False,Credit Card,7.6,30,2,0.499,0.1,1,266,0
CUST-014197,43,Male,Asia Pacific,Partner,Basic,Annual,14,39.14,547.96,1,13,16.27,11.1,5,2,0,False,PayPal,6.2,16,45,0.169,0.002,1,181,1
CUST-014198,47,Male,Asia Pacific,Organic Search,Basic,Annual,14,67.42,943.88,5,24,21.38,28.59,3,0,1,False,Credit Card,6.6,33,47,0.339,0.019,0,123,0
CUST-014199,50,Female,Latin America,Referral,Basic,Annual,43,61.62,2649.66,3,8,23.26,27.4,11,2,1,True,ACH,6.8,25,42,0.56,0.044,0,329,0
CUST-014200,48,Female,Asia Pacific,Organic Search,Professional,Monthly,14,123.38,1727.32,4,23,43.89,40.24,2,1,0,True,ACH,8.1,45,50,0.066,0.014,1,192,0
CUST-014201,32,Male,Asia Pacific,Paid Search,Business,Monthly,60,437.82,26269.2,2,12,36.13,23.21,5,1,0,False,Credit Card,4.8,-29,4,0.449,0.096,0,165,0
CUST-014202,33,Prefer not to say,North America,Referral,Business,Monthly,23,306.99,7060.77,7,35,42.28,61.07,1,0,1,False,Invoice,9.8,100,32,0.449,0.044,2,73,0
CUST-014203,38,Non-binary,North America,Social,Basic,Annual,18,60.94,1096.92,1,19,12.5,24.31,1,1,0,False,Credit Card,8.6,59,48,0.439,0.016,0,253,0
CUST-014204,33,Non-binary,Europe,Organic Search,Basic,Annual,37,34.72,1284.64,3,12,23.48,23.74,6,2,0,True,Credit Card,4.7,-20,90,0.412,0.037,2,249,0
CUST-014205,23,Female,North America,Referral,Basic,Monthly,27,60.08,1622.16,1,5,9.92,20.1,5,2,2,False,Credit Card,5.7,14,40,0.22,0.013,0,112,0
CUST-014206,51,Male,Europe,Organic Search,Professional,Two-Year,28,174.36,4882.08,4,25,27.82,49.45,5,4,0,False,Invoice,5.2,16,24,0.295,0.047,0,233,0
CUST-014207,47,Female,Asia Pacific,Paid Search,Professional,Monthly,6,154.54,927.24,4,12,32.9,40.2,5,2,1,False,ACH,4.7,-44,63,0.709,0.091,0,237,0
CUST-014208,25,Male,Europe,Organic Search,Professional,Annual,14,120.89,1692.46,5,29,39.53,46.57,2,1,1,True,PayPal,8.7,51,22,0.173,0.005,0,240,0
CUST-014209,39,Non-binary,Latin America,Outbound Sales,Business,Monthly,26,456.36,11865.36,3,20,21.45,31.02,1,0,1,False,Credit Card,8.0,48,108,0.184,0.031,1,154,0
CUST-014210,40,Male,North America,Paid Search,Professional,Monthly,96,135.19,12978.24,5,28,25.85,35.95,0,0,0,False,Credit Card,7.6,21,7,0.463,0.111,1,125,0
CUST-014211,44,Male,North America,Outbound Sales,Business,Two-Year,23,477.73,10987.79,2,18,34.64,24.0,7,1,0,False,Credit Card,5.0,-21,5,0.574,0.025,3,361,0
CUST-014212,28,Female,North America,Organic Search,Enterprise,Annual,28,913.56,25579.68,4,20,23.86,35.01,2,0,0,False,Credit Card,7.9,60,152,0.573,0.014,1,91,0
CUST-014213,24,Male,Middle East & Africa,Referral,Professional,Monthly,48,128.66,6175.68,5,16,26.64,39.4,3,1,2,False,PayPal,7.6,59,20,0.194,0.029,0,291,0
CUST-014214,49,Female,Europe,Partner,Professional,Monthly,38,123.63,4697.94,1,7,29.02,6.89,1,0,1,True,Invoice,9.0,82,57,0.21,0.067,0,158,0
CUST-014215,22,Male,Latin America,Referral,Business,Annual,27,376.2,10157.4,7,39,62.15,75.08,4,1,0,False,Credit Card,5.5,-10,18,0.604,0.06,2,165,0
CUST-014216,39,Female,North America,Social,Professional,Annual,22,147.77,3250.94,3,20,14.11,33.46,4,2,0,False,Credit Card,6.8,23,138,0.436,0.021,1,312,0
CUST-014217,38,Male,North America,Social,Enterprise,Annual,12,771.35,9256.2,5,30,34.5,44.85,5,2,0,False,Credit Card,7.1,65,23,0.375,0.186,4,251,0
CUST-014218,40,Female,Asia Pacific,Outbound Sales,Professional,Annual,60,160.87,9652.2,4,24,27.03,40.44,4,1,0,True,Credit Card,7.4,40,1,0.237,0.058,0,333,0
CUST-014219,45,Male,Europe,Organic Search,Enterprise,Monthly,25,755.97,18899.25,8,30,57.71,63.74,1,0,0,False,Invoice,9.5,77,39,0.18,0.049,4,195,0
CUST-014220,63,Male,Europe,Referral,Professional,Annual,39,135.69,5291.91,8,40,50.31,71.11,2,1,0,True,Invoice,8.6,44,21,0.459,0.149,1,126,0
CUST-014221,21,Female,Europe,Social,Basic,Two-Year,21,58.57,1229.97,3,21,31.51,40.98,4,2,0,True,ACH,6.4,5,43,0.48,0.107,1,144,0
CUST-014222,53,Male,Europe,Paid Search,Business,Monthly,38,311.18,11824.84,5,18,35.28,43.62,5,1,0,False,Credit Card,6.4,13,13,0.238,0.102,3,87,0
CUST-014223,18,Male,Asia Pacific,Paid Search,Basic,Two-Year,78,47.35,3693.3,2,28,31.7,29.98,1,1,2,True,PayPal,8.8,26,8,0.209,0.044,1,155,0
CUST-014224,60,Non-binary,North America,Partner,Enterprise,Two-Year,34,943.37,32074.58,8,44,44.61,78.34,3,1,0,True,Credit Card,5.1,-21,1,0.579,0.04,3,213,0
CUST-014225,18,Female,North America,Referral,Enterprise,Monthly,19,848.5,16121.5,8,28,39.05,78.21,3,1,0,False,Credit Card,7.2,37,81,0.336,0.08,1,202,0
CUST-014226,74,Male,North America,Paid Search,Professional,Two-Year,33,113.47,3744.51,6,31,50.17,41.55,4,1,0,True,Credit Card,7.7,45,37,0.263,0.039,0,148,0
CUST-014227,37,Female,Europe,Organic Search,Business,Monthly,17,241.82,4110.94,4,27,31.46,63.04,1,0,1,False,Credit Card,10.0,92,31,0.291,0.027,0,295,0
CUST-014228,59,Female,Asia Pacific,Paid Search,Enterprise,Annual,48,1198.16,57511.68,3,20,37.42,41.47,8,5,1,True,Invoice,4.6,9,7,0.146,0.029,6,364,0
CUST-014229,56,Female,Asia Pacific,Referral,Professional,Monthly,42,106.36,4467.12,7,47,46.18,69.62,2,0,0,False,PayPal,9.9,75,15,0.423,0.073,0,177,0
CUST-014230,36,Male,Middle East & Africa,Organic Search,Business,Monthly,32,292.31,9353.92,4,20,37.36,46.8,3,1,0,False,Invoice,8.6,20,23,0.741,0.214,2,87,0
CUST-014231,37,Female,Europe,Social,Professional,Two-Year,31,192.37,5963.47,4,22,45.77,40.99,4,1,0,False,Credit Card,7.5,63,157,0.559,0.237,0,24,0
CUST-014232,31,Male,Europe,Partner,Basic,Annual,15,28.4,426.0,2,32,25.45,34.73,1,1,0,True,Credit Card,7.0,31,31,0.484,0.107,0,313,0
CUST-014233,52,Female,Europe,Organic Search,Professional,Two-Year,24,143.07,3433.68,7,25,27.88,62.05,1,1,0,False,PayPal,8.5,75,27,0.316,0.109,2,239,0
CUST-014234,36,Female,Latin America,Referral,Enterprise,Monthly,15,950.91,14263.65,6,29,45.18,54.78,3,2,1,False,Invoice,7.2,19,35,0.669,0.077,2,358,0
CUST-014235,31,Male,North America,Paid Search,Professional,Annual,52,146.25,7605.0,3,24,24.59,45.27,2,0,0,False,Credit Card,9.5,72,93,0.277,0.017,0,211,0
CUST-014236,49,Female,Europe,Referral,Professional,Monthly,30,80.46,2413.8,4,27,51.94,59.27,4,1,0,True,ACH,5.5,-30,17,0.384,0.094,0,260,0
CUST-014237,30,Female,Europe,Outbound Sales,Business,Monthly,9,333.94,3005.46,8,29,35.24,72.59,1,0,1,True,Invoice,9.4,74,79,0.364,0.006,3,112,0
CUST-014238,38,Female,Middle East & Africa,Partner,Business,Annual,78,337.52,26326.56,3,30,36.58,40.7,3,1,1,False,Credit Card,7.4,41,44,0.452,0.042,1,65,0
CUST-014239,43,Female,North America,Organic Search,Professional,Annual,23,170.66,3925.18,6,28,42.85,47.25,3,0,1,False,Invoice,4.9,-15,21,0.393,0.216,0,247,0
CUST-014240,34,Male,North America,Partner,Business,Monthly,35,368.62,12901.7,8,32,48.47,68.26,4,0,0,False,Credit Card,8.7,56,17,0.707,0.076,2,24,0
CUST-014241,36,Male,Europe,Partner,Professional,Annual,30,128.99,3869.7,1,20,21.2,21.66,1,0,1,False,Invoice,8.1,72,16,0.409,0.055,2,203,0
CUST-014242,62,Male,Europe,Paid Search,Enterprise,Annual,13,1079.67,14035.71,6,20,35.25,33.43,3,1,0,False,Credit Card,8.0,32,58,0.444,0.018,4,294,0
CUST-014243,39,Female,North America,Referral,Professional,Two-Year,79,162.4,12829.6,2,19,26.79,10.44,2,0,0,False,Credit Card,7.1,38,169,0.197,0.043,0,119,0
CUST-014244,37,Female,Europe,Paid Search,Basic,Monthly,51,46.8,2386.8,3,19,16.84,30.18,7,3,1,False,Credit Card,5.0,-9,37,0.345,0.152,1,102,0
CUST-014245,40,Male,Europe,Outbound Sales,Basic,Monthly,40,44.49,1779.6,5,25,44.92,45.41,0,0,0,False,Credit Card,8.0,30,70,0.254,0.112,1,264,0
CUST-014246,48,Female,North America,Paid Search,Business,Annual,24,350.34,8408.16,4,28,48.13,42.49,4,1,0,False,Credit Card,5.8,29,4,0.321,0.058,1,294,0
CUST-014247,29,Female,Europe,Partner,Professional,Monthly,16,164.51,2632.16,3,15,22.83,21.75,1,0,0,False,Invoice,8.2,33,53,0.351,0.021,0,285,0
CUST-014248,48,Female,North America,Organic Search,Business,Annual,28,424.76,11893.28,6,23,43.1,55.56,1,0,0,False,Credit Card,9.4,87,1,0.54,0.107,1,281,0
CUST-014249,45,Male,Asia Pacific,Organic Search,Business,Monthly,73,330.99,24162.27,2,11,37.16,17.08,2,1,0,False,PayPal,8.2,43,8,0.67,0.119,0,106,0
CUST-014250,19,Male,Europe,Paid Search,Professional,Annual,13,151.03,1963.39,2,26,24.39,8.32,2,0,1,True,ACH,7.7,33,73,0.313,0.031,1,228,0
CUST-014251,65,Female,Europe,Referral,Enterprise,Monthly,31,774.57,24011.67,5,13,47.79,39.6,4,0,0,False,Invoice,9.0,45,49,0.269,0.106,6,354,0
CUST-014252,61,Female,Europe,Social,Business,Monthly,23,295.32,6792.36,5,25,37.45,30.96,3,0,0,False,Credit Card,7.9,73,18,0.288,0.119,1,256,0
CUST-014253,32,Male,North America,Organic Search,Basic,Two-Year,27,49.66,1340.82,2,19,21.39,23.05,2,0,0,False,Credit Card,9.8,70,18,0.51,0.088,0,350,0
CUST-014254,27,Female,Asia Pacific,Social,Professional,Monthly,13,114.06,1482.78,6,27,44.35,55.65,0,0,1,False,ACH,7.8,33,10,0.662,0.026,0,205,0
CUST-014255,45,Female,Europe,Paid Search,Professional,Monthly,23,89.38,2055.74,3,19,9.16,27.95,6,0,1,False,ACH,7.8,40,12,0.644,0.162,3,132,0
CUST-014256,23,Male,North America,Social,Basic,Annual,5,49.92,249.6,4,21,39.15,38.19,3,0,2,False,Credit Card,7.7,45,49,0.395,0.23,0,257,0
CUST-014257,60,Female,Latin America,Organic Search,Basic,Monthly,33,42.65,1407.45,1,10,15.05,7.02,5,0,1,False,PayPal,7.9,44,4,0.483,0.08,1,192,0
CUST-014258,36,Female,Latin America,Partner,Professional,Annual,5,120.28,601.4,4,26,41.28,46.73,2,0,1,False,Invoice,7.6,67,45,0.603,0.258,1,29,0
CUST-014259,63,Male,Asia Pacific,Referral,Enterprise,Annual,19,1256.69,23877.11,8,18,51.83,66.98,1,1,1,False,Credit Card,7.2,29,8,0.424,0.115,3,190,0
CUST-014260,31,Male,Europe,Paid Search,Business,Annual,70,524.54,36717.8,4,29,35.1,62.33,2,0,0,False,ACH,8.2,51,7,0.645,0.083,2,5,0
CUST-014261,41,Female,Europe,Social,Basic,Monthly,46,30.05,1382.3,1,25,16.85,33.79,3,1,0,True,Invoice,7.2,30,75,0.38,0.002,0,322,0
CUST-014262,58,Female,North America,Social,Business,Two-Year,9,472.02,4248.18,3,17,55.46,40.29,0,0,0,True,Credit Card,10.0,97,82,0.344,0.05,0,241,0
CUST-014263,38,Female,North America,Paid Search,Basic,Annual,49,52.27,2561.23,1,18,18.09,17.91,9,2,0,True,ACH,3.9,-32,52,0.29,0.07,1,203,0
CUST-014264,46,Male,Europe,Organic Search,Enterprise,Annual,34,853.68,29025.12,5,23,48.86,61.21,2,2,0,False,Credit Card,6.1,-6,139,0.56,0.115,1,19,0
CUST-014265,56,Female,Asia Pacific,Organic Search,Professional,Monthly,15,95.74,1436.1,3,20,51.03,28.03,5,1,1,False,ACH,5.4,6,0,0.12,0.007,0,201,0
CUST-014266,35,Female,Europe,Organic Search,Basic,Monthly,12,46.32,555.84,2,8,15.3,16.72,4,3,1,False,ACH,4.1,-40,19,0.236,0.046,0,125,0
CUST-014267,26,Female,Latin America,Referral,Enterprise,Annual,28,1097.85,30739.8,6,28,28.65,55.21,2,0,0,False,ACH,8.4,58,34,0.142,0.028,2,20,0
CUST-014268,23,Male,Europe,Organic Search,Basic,Monthly,40,48.39,1935.6,3,26,31.86,40.53,2,1,0,True,ACH,8.5,51,47,0.354,0.033,0,236,0
CUST-014269,50,Female,Europe,Partner,Basic,Annual,18,44.96,809.28,1,0,10.76,17.87,6,2,0,False,Invoice,5.2,5,158,0.231,0.111,1,27,0
CUST-014270,47,Male,Europe,Organic Search,Basic,Monthly,28,27.0,756.0,3,15,28.8,28.43,6,3,0,False,Invoice,6.9,25,77,0.202,0.009,0,34,0
CUST-014271,56,Male,Asia Pacific,Outbound Sales,Professional,Monthly,52,117.46,6107.92,6,26,43.61,40.4,5,1,1,False,ACH,6.0,11,129,0.398,0.006,1,153,0
CUST-014272,38,Prefer not to say,North America,Paid Search,Basic,Monthly,29,55.43,1607.47,2,33,17.09,32.85,5,2,2,False,ACH,6.1,13,47,0.121,0.044,1,150,0
CUST-014273,23,Male,North America,Referral,Enterprise,Two-Year,24,1002.15,24051.6,3,23,33.97,47.82,2,0,0,False,Credit Card,10.0,73,2,0.581,0.035,1,46,0
