age,gender,region,acquisition_channel,subscription_type,contract_type,tenure_months,monthly_revenue,total_revenue,number_of_products_used,number_of_logins_last_30_days,average_session_duration,feature_usage_score,support_tickets_last_90_days,unresolved_tickets,late_payments,discount_used,payment_method,satisfaction_score,nps_score,last_interaction_days_ago,marketing_email_open_rate,campaign_click_rate,customer_success_calls,renewal_due_in_days,engagement_score,support_pressure_score,payment_risk_score,revenue_per_product,customer_age_group,tenure_group,renewal_risk_flag,high_value_customer_flag,churn
42,Female,North America,Organic Search,Business,Annual,35,404.93,14172.55,6,30,41.8,62.07,0,0,0,True,Credit Card,8.1,45,9,0.661,0.246,3,80,47.42,7.6,8,67.49,30-44,Established,False,True,0
57,Female,North America,Partner,Basic,Annual,33,58.24,1921.92,2,17,22.76,19.87,5,3,0,False,Credit Card,6.2,21,34,0.377,0.148,1,22,22.24,100.0,0,29.12,45-59,Established,True,False,0
58,Male,Europe,Referral,Enterprise,Monthly,9,1070.32,9632.88,6,36,44.72,63.94,3,0,2,False,Credit Card,9.8,70,36,0.615,0.054,2,286,48.68,24.8,36,178.39,45-59,Developing,False,True,0
48,Female,Asia Pacific,Referral,Basic,Monthly,11,40.65,447.15,1,9,31.06,20.91,3,0,0,True,ACH,7.5,62,39,0.59,0.05,0,298,21.51,34.0,8,40.65,45-59,Developing,False,False,0
49,Male,North America,Referral,Professional,Monthly,21,110.15,2313.15,6,29,59.19,58.35,1,0,0,False,Credit Card,7.0,19,9,0.525,0.195,2,183,46.74,20.0,0,18.36,45-59,Established,False,False,0
54,Female,North America,Organic Search,Professional,Monthly,13,147.33,1915.29,1,2,27.58,31.35,1,0,0,True,Invoice,9.1,63,104,0.523,0.051,0,36,20.37,11.6,8,147.33,45-59,Developing,True,False,0
37,Male,Latin America,Referral,Basic,Monthly,33,42.56,1404.48,2,14,14.26,27.87,4,1,0,True,Invoice,6.4,-13,4,0.208,0.022,1,139,19.04,64.4,8,21.28,30-44,Established,False,False,0
35,Female,Europe,Partner,Basic,Annual,50,47.41,2370.5,1,16,15.74,25.35,4,1,0,False,Credit Card,8.9,33,37,0.142,0.01,2,117,18.61,54.4,0,47.41,30-44,Long-Term,False,False,1
36,Male,Asia Pacific,Outbound Sales,Basic,Two-Year,13,65.42,850.46,2,13,24.92,28.08,3,0,0,False,Invoice,6.4,28,28,0.566,0.055,0,347,24.26,38.4,0,32.71,30-44,Developing,False,False,0
52,Male,North America,Partner,Professional,Monthly,48,104.8,5030.4,3,14,10.3,19.57,4,2,1,False,Invoice,3.1,-22,83,0.317,0.043,0,219,17.22,95.6,18,34.93,45-59,Long-Term,False,False,0
33,Male,North America,Partner,Enterprise,Monthly,37,1226.43,45377.91,4,10,38.54,37.43,6,3,0,False,PayPal,4.1,-43,63,0.604,0.213,5,96,29.86,100.0,0,306.61,30-44,Long-Term,False,True,0
51,Female,Asia Pacific,Partner,Professional,Monthly,13,85.98,1117.74,2,6,20.56,22.69,6,1,1,False,Credit Card,6.1,17,15,0.338,0.069,1,266,16.75,81.6,18,42.99,45-59,Developing,False,False,0
33,Male,North America,Paid Search,Professional,Annual,60,134.66,8079.6,3,22,26.19,43.22,4,0,0,False,Credit Card,8.9,92,12,0.23,0.057,0,354,29.6,36.4,0,44.89,30-44,Long-Term,False,False,0
36,Female,North America,Outbound Sales,Professional,Monthly,15,112.86,1692.9,4,22,35.9,49.55,1,0,1,False,ACH,9.2,57,31,0.267,0.031,0,228,33.14,11.2,18,28.22,30-44,Developing,False,False,0
20,Female,Europe,Social,Professional,Annual,30,153.15,4594.5,3,18,21.93,31.47,1,0,0,True,Credit Card,9.3,73,4,0.392,0.032,0,103,25.02,10.8,8,51.05,18-29,Established,False,False,0
44,Male,North America,Social,Business,Annual,25,394.64,9866.0,2,11,14.02,26.58,2,1,0,True,Invoice,7.3,30,59,0.364,0.094,2,227,19.58,44.8,8,197.32,30-44,Established,False,True,0
38,Female,North America,Partner,Professional,Monthly,25,78.53,1963.25,3,9,9.59,24.78,3,0,0,False,Invoice,7.8,11,24,0.283,0.042,0,322,16.14,32.8,0,26.18,30-44,Established,False,False,0
63,Male,North America,Paid Search,Professional,Annual,21,122.83,2579.43,2,13,27.47,16.04,5,1,0,False,ACH,6.9,47,49,0.432,0.099,0,261,20.15,70.4,0,61.42,60+,Established,False,False,1
48,Male,Europe,Organic Search,Enterprise,Monthly,41,900.97,36939.77,7,27,42.16,50.11,3,0,0,False,ACH,6.9,17,123,0.257,0.043,2,209,36.5,36.4,0,128.71,45-59,Long-Term,False,True,0
45,Male,Asia Pacific,Organic Search,Professional,Annual,27,141.7,3825.9,5,19,35.56,42.65,2,0,0,False,Credit Card,8.9,60,4,0.541,0.227,0,168,34.4,20.4,0,28.34,45-59,Established,False,False,0
44,Female,North America,Referral,Professional,Monthly,19,111.33,2115.27,2,21,36.18,33.8,1,0,0,False,Credit Card,10.0,100,41,0.514,0.112,0,244,31.3,8.0,0,55.66,30-44,Established,False,False,0
49,Female,Europe,Paid Search,Business,Annual,11,368.17,4049.87,6,33,38.27,72.56,2,0,0,True,Credit Card,9.0,70,97,0.412,0.002,1,160,46.39,20.0,8,61.36,45-59,Developing,False,True,0
46,Male,Europe,Organic Search,Professional,Two-Year,8,200.45,1603.6,3,11,42.14,25.38,3,1,0,False,Invoice,7.7,66,56,0.324,0.002,1,81,22.34,51.2,0,66.82,45-59,Developing,False,False,0
44,Female,North America,Paid Search,Professional,Annual,19,140.51,2669.69,1,8,16.74,32.03,3,1,0,True,Invoice,7.9,44,5,0.296,0.02,0,219,18.91,50.4,8,140.51,30-44,Established,False,False,0
56,Male,Europe,Outbound Sales,Professional,Annual,38,174.95,6648.1,6,29,42.99,56.96,1,0,0,False,Credit Card,9.1,90,25,0.535,0.156,1,28,43.47,11.6,0,29.16,45-59,Long-Term,True,False,0
26,Male,North America,Referral,Enterprise,Monthly,57,917.21,52280.97,7,44,35.56,60.87,0,0,0,False,ACH,10.0,99,14,0.35,0.07,0,18,47.33,0.0,0,131.03,18-29,Long-Term,True,True,0
21,Female,Europe,Organic Search,Basic,Monthly,25,49.84,1246.0,2,20,26.42,34.16,2,1,1,False,ACH,4.8,-13,3,0.494,0.054,1,61,28.65,54.8,18,24.92,18-29,Established,False,False,0
26,Female,North America,Outbound Sales,Professional,Annual,36,117.51,4230.36,1,15,31.41,40.86,2,0,1,False,ACH,9.5,100,14,0.351,0.054,0,130,27.83,18.0,18,117.51,18-29,Established,False,False,0
33,Male,North America,Organic Search,Basic,Monthly,55,57.2,3146.0,3,28,25.85,33.82,2,0,0,False,ACH,7.6,69,15,0.727,0.097,1,49,34.72,25.6,0,19.07,30-44,Long-Term,False,False,0
63,Male,Asia Pacific,Referral,Basic,Monthly,17,43.41,737.97,5,35,48.82,68.73,0,0,0,True,Credit Card,9.2,100,3,0.32,0.178,0,306,48.62,3.2,8,8.68,60+,Developing,False,False,0
56,Non-binary,Europe,Social,Basic,Annual,37,55.65,2059.05,1,9,11.9,14.61,2,0,0,True,ACH,9.0,63,22,0.278,0.068,2,41,13.66,20.0,8,55.65,45-59,Long-Term,True,False,0
32,Female,Europe,Paid Search,Basic,Annual,35,61.92,2167.2,1,16,16.17,24.56,7,2,1,True,Credit Card,5.0,3,39,0.482,0.037,3,7,22.11,100.0,26,61.92,30-44,Established,True,False,0
28,Female,Europe,Outbound Sales,Enterprise,Monthly,96,856.22,82197.12,3,22,24.68,35.84,6,0,0,False,Credit Card,7.1,30,7,0.33,0.017,4,184,27.74,59.6,0,285.41,18-29,Long-Term,False,True,0
37,Male,Asia Pacific,Paid Search,Professional,Annual,24,79.34,1904.16,4,4,30.08,20.6,3,1,1,True,Credit Card,8.4,76,9,0.284,0.047,1,33,15.99,48.4,26,19.84,30-44,Established,True,False,0
38,Female,Latin America,Referral,Business,Monthly,30,280.0,8400.0,5,35,34.16,69.21,2,1,2,False,Invoice,7.2,44,30,0.649,0.101,1,105,48.97,45.2,36,56.0,30-44,Established,False,False,0
39,Male,North America,Organic Search,Business,Monthly,54,331.54,17903.16,7,32,51.34,66.6,5,0,2,False,Credit Card,10.0,90,7,0.572,0.092,1,135,48.73,40.0,36,47.36,30-44,Long-Term,False,True,0
33,Male,North America,Partner,Basic,Two-Year,10,53.6,536.0,4,17,14.72,38.77,2,0,0,False,ACH,7.8,19,9,0.644,0.201,0,251,29.84,24.8,0,13.4,30-44,Developing,False,False,0
58,Female,Asia Pacific,Organic Search,Business,Two-Year,11,399.0,4389.0,4,9,29.45,36.88,1,0,0,False,Invoice,8.6,62,28,0.413,0.023,0,128,24.01,13.6,0,99.75,45-59,Developing,False,True,0
42,Male,Europe,Organic Search,Professional,Monthly,51,182.04,9284.04,2,12,27.63,11.42,6,1,1,False,Credit Card,3.8,-53,5,0.204,0.05,1,275,15.58,90.8,18,91.02,30-44,Long-Term,False,False,0
44,Male,Europe,Paid Search,Professional,Two-Year,55,157.33,8653.15,3,35,28.36,48.47,3,2,0,False,ACH,8.6,13,12,0.123,0.012,0,200,35.68,65.6,0,52.44,30-44,Long-Term,False,False,0
24,Male,Asia Pacific,Partner,Business,Annual,36,457.53,16471.08,6,32,26.86,60.87,3,0,0,False,Credit Card,8.7,64,5,0.388,0.154,0,289,41.92,29.2,0,76.26,18-29,Established,False,True,0
54,Female,North America,Organic Search,Professional,Monthly,13,89.79,1167.27,1,10,21.17,15.08,0,0,0,False,Credit Card,6.5,37,30,0.208,0.031,1,348,14.63,14.0,0,89.79,45-59,Developing,False,False,0
30,Male,North America,Outbound Sales,Basic,Annual,38,40.38,1534.44,4,23,19.13,34.4,3,0,0,True,ACH,8.2,66,51,0.611,0.274,0,248,32.25,31.2,8,10.1,30-44,Long-Term,False,False,0
63,Male,Europe,Referral,Professional,Annual,39,135.69,5291.91,8,40,50.31,71.11,2,1,0,True,Invoice,8.6,44,21,0.459,0.149,1,126,52.86,39.6,8,16.96,60+,Long-Term,False,False,0
47,Male,North America,Organic Search,Professional,Monthly,37,108.63,4019.31,3,7,21.74,21.1,2,1,0,False,Credit Card,8.2,78,79,0.254,0.095,0,345,16.32,41.2,0,36.21,45-59,Long-Term,False,False,0
44,Male,Asia Pacific,Paid Search,Business,Annual,20,242.4,4848.0,2,15,47.14,36.44,3,1,0,True,Credit Card,6.1,17,4,0.148,0.016,3,77,26.58,57.6,8,121.2,30-44,Established,False,False,0
42,Female,Asia Pacific,Referral,Basic,Monthly,11,44.62,490.82,4,32,46.89,55.33,1,0,1,False,Credit Card,8.5,46,20,0.568,0.112,0,107,44.8,14.0,18,11.16,30-44,Developing,False,False,0
18,Male,Asia Pacific,Partner,Professional,Monthly,23,127.22,2926.06,6,25,38.49,41.41,3,0,0,False,PayPal,9.3,87,81,0.328,0.149,2,74,34.21,26.8,0,21.2,18-29,Established,False,False,0
44,Female,Latin America,Organic Search,Business,Monthly,11,398.87,4387.57,8,47,71.26,74.97,3,0,2,False,Credit Card,6.6,15,37,0.417,0.057,1,54,59.05,37.6,36,49.86,30-44,Developing,False,True,0
52,Female,North America,Organic Search,Enterprise,Monthly,22,634.84,13966.48,6,34,46.66,46.23,7,0,0,False,ACH,5.9,16,0,0.701,0.077,1,329,43.89,72.4,0,105.81,45-59,Established,False,True,0
35,Female,Latin America,Paid Search,Basic,Monthly,10,30.24,302.4,3,16,8.96,23.48,1,1,0,False,PayPal,7.2,46,40,0.082,0.043,0,210,16.71,37.2,0,10.08,30-44,Developing,False,False,0
48,Female,Latin America,Referral,Basic,Monthly,31,46.82,1451.42,2,16,43.62,31.14,1,0,0,True,ACH,9.9,100,1,0.506,0.115,1,317,29.44,8.4,8,23.41,45-59,Established,False,False,0
23,Male,North America,Outbound Sales,Basic,Monthly,20,45.64,912.8,2,26,27.16,33.73,2,0,0,False,Invoice,9.0,67,0,0.296,0.022,0,336,28.96,20.0,0,22.82,18-29,Established,False,False,0
26,Male,Europe,Paid Search,Enterprise,Monthly,32,890.59,28498.88,5,26,36.82,55.85,5,1,1,False,ACH,6.2,29,5,0.814,0.043,4,310,42.51,73.2,18,178.12,18-29,Established,False,True,0
46,Male,North America,Outbound Sales,Business,Monthly,9,319.04,2871.36,6,23,41.14,61.19,5,3,0,True,ACH,7.3,39,180,0.268,0.102,1,180,38.62,100.0,8,53.17,45-59,Developing,False,True,0
53,Male,Latin America,Referral,Business,Annual,17,467.46,7946.82,6,19,49.07,43.17,5,1,1,False,Invoice,7.3,29,15,0.638,0.073,1,27,36.12,68.8,18,77.91,45-59,Developing,True,True,0
40,Non-binary,Latin America,Referral,Professional,Two-Year,28,185.17,5184.76,3,14,22.09,25.44,6,2,0,False,Credit Card,5.7,6,17,0.524,0.093,3,67,23.41,100.0,0,61.72,30-44,Established,False,False,0
50,Female,North America,Referral,Professional,Monthly,15,103.45,1551.75,2,28,34.32,48.03,0,0,0,False,Credit Card,9.2,91,87,0.213,0.002,0,362,34.23,3.2,0,51.72,45-59,Developing,False,False,0
43,Female,North America,Paid Search,Professional,Two-Year,22,152.39,3352.58,2,12,33.19,15.12,2,1,2,False,Invoice,7.0,35,38,0.056,0.004,0,178,15.63,46.0,36,76.19,30-44,Established,False,False,0
70,Male,Europe,Social,Basic,Monthly,60,40.15,2409.0,1,15,1.0,21.54,6,3,1,False,Credit Card,7.0,6,24,0.248,0.11,1,74,16.76,100.0,18,40.15,60+,Long-Term,False,False,0
36,Male,Europe,Paid Search,Professional,Monthly,10,126.32,1263.2,2,9,24.52,29.41,7,4,1,False,Credit Card,4.0,-9,91,0.333,0.064,0,348,20.6,100.0,18,63.16,30-44,Developing,False,False,1
34,Non-binary,Europe,Partner,Business,Two-Year,24,375.7,9016.8,6,37,36.91,58.97,1,0,0,False,PayPal,10.0,89,67,0.253,0.014,1,347,42.38,8.0,0,62.62,30-44,Established,False,True,0
59,Female,North America,Outbound Sales,Basic,Annual,22,51.33,1129.26,1,11,17.7,19.92,2,0,0,True,Credit Card,9.1,79,64,0.502,0.02,0,157,18.8,19.6,8,51.33,45-59,Established,False,False,0
29,Male,North America,Organic Search,Basic,Monthly,68,22.71,1544.28,1,26,15.48,25.92,3,1,1,True,Credit Card,9.2,56,34,0.294,0.031,1,280,24.85,45.2,26,22.71,18-29,Long-Term,False,False,0
27,Male,Asia Pacific,Referral,Professional,Monthly,28,138.55,3879.4,2,20,28.78,26.19,3,1,0,False,Invoice,6.8,14,32,0.158,0.021,0,198,22.94,54.8,0,69.28,18-29,Established,False,False,0
58,Male,North America,Outbound Sales,Professional,Annual,16,102.72,1643.52,4,38,17.34,43.27,2,0,0,False,Invoice,7.6,39,10,0.327,0.036,1,139,35.97,25.6,0,25.68,45-59,Developing,False,False,0
63,Male,Europe,Organic Search,Professional,Annual,49,87.72,4298.28,3,19,23.92,25.38,2,0,0,True,PayPal,10.0,65,6,0.525,0.088,0,70,25.83,16.0,8,29.24,60+,Long-Term,False,False,0
29,Female,Europe,Organic Search,Business,Monthly,39,356.46,13901.94,7,28,39.25,73.43,2,0,1,False,Invoice,9.8,74,21,0.491,0.065,1,105,46.04,16.8,18,50.92,18-29,Long-Term,False,True,0
37,Male,North America,Paid Search,Business,Monthly,29,351.1,10181.9,6,38,34.73,57.15,3,3,1,False,Invoice,6.6,46,9,0.354,0.055,1,86,43.34,91.6,18,58.52,30-44,Established,False,True,0
61,Female,Asia Pacific,Referral,Professional,Annual,10,138.41,1384.1,1,12,5.75,3.26,7,1,0,False,ACH,6.0,1,45,0.597,0.036,0,323,13.47,90.0,0,138.41,60+,Developing,False,False,0
53,Female,Latin America,Partner,Basic,Monthly,39,15.83,617.37,2,13,13.04,18.45,3,0,0,True,ACH,9.4,91,146,0.316,0.051,0,236,16.95,26.4,8,7.92,45-59,Long-Term,False,False,0
48,Female,North America,Referral,Professional,Monthly,38,118.1,4487.8,3,27,16.13,31.22,2,2,0,False,Credit Card,5.0,15,26,0.45,0.022,3,215,28.45,72.0,0,39.37,45-59,Long-Term,False,False,0
32,Female,Europe,Paid Search,Basic,Monthly,11,41.09,451.99,1,0,1.0,0.0,6,0,0,True,Invoice,6.9,18,68,0.085,0.013,0,8,1.14,60.4,8,41.09,30-44,Developing,True,False,0
29,Male,Europe,Organic Search,Professional,Annual,52,105.6,5491.2,3,22,15.92,19.92,4,1,0,True,Invoice,5.6,-26,91,0.479,0.146,0,274,24.36,67.6,8,35.2,18-29,Long-Term,False,False,0
50,Male,Europe,Referral,Basic,Monthly,24,25.02,600.48,2,17,12.29,32.84,9,4,2,False,PayPal,2.6,-74,35,0.516,0.038,0,85,24.77,100.0,36,12.51,45-59,Established,False,False,1
56,Male,North America,Organic Search,Business,Monthly,28,402.38,11266.64,3,27,18.52,37.89,3,1,0,False,Invoice,9.2,80,4,0.264,0.051,1,207,29.25,45.2,0,134.13,45-59,Established,False,True,0
65,Female,Europe,Referral,Basic,Monthly,32,70.51,2256.32,2,16,37.95,35.44,4,3,1,False,ACH,7.7,28,63,0.388,0.058,2,351,28.08,95.2,18,35.26,60+,Established,False,False,0
35,Male,North America,Partner,Business,Annual,28,363.31,10172.68,6,27,30.91,39.89,2,2,0,False,Credit Card,6.5,14,64,0.634,0.033,3,330,35.33,66.0,0,60.55,30-44,Established,False,True,0
52,Female,Europe,Referral,Business,Monthly,19,199.03,3781.57,7,27,61.73,74.03,2,0,2,False,Credit Card,8.4,66,55,0.286,0.066,1,202,47.29,22.4,36,28.43,45-59,Established,False,False,0
31,Male,Europe,Outbound Sales,Basic,Monthly,25,50.74,1268.5,2,21,31.14,18.65,4,1,0,False,ACH,7.1,32,8,0.239,0.02,0,71,22.29,61.6,0,25.37,30-44,Established,False,False,0
44,Male,North America,Organic Search,Business,Monthly,39,224.27,8746.53,3,19,31.46,40.96,3,0,1,True,Credit Card,7.2,43,32,0.428,0.173,1,196,31.58,35.2,26,74.76,30-44,Long-Term,False,False,0
36,Female,North America,Referral,Enterprise,Annual,45,952.58,42866.1,4,22,24.3,39.77,1,0,0,False,Credit Card,9.2,81,22,0.275,0.022,1,285,28.36,11.2,0,238.14,30-44,Long-Term,False,True,0
45,Male,North America,Paid Search,Basic,Monthly,36,24.14,869.04,1,19,23.49,26.05,4,1,0,True,Credit Card,6.5,14,86,0.345,0.024,0,333,23.53,64.0,8,24.14,45-59,Established,False,False,0
40,Male,Asia Pacific,Paid Search,Professional,Monthly,17,136.92,2327.64,1,10,18.48,21.01,3,0,0,False,ACH,9.0,46,33,0.376,0.103,1,129,18.39,28.0,0,136.92,30-44,Developing,False,False,0
44,Male,Latin America,Organic Search,Basic,Monthly,50,48.81,2440.5,1,11,11.33,16.11,3,1,2,False,Invoice,7.8,31,5,0.309,0.057,0,171,15.09,50.8,36,48.81,30-44,Long-Term,False,False,0
36,Female,Asia Pacific,Outbound Sales,Basic,Monthly,33,49.94,1648.02,1,14,18.62,14.02,4,0,1,True,Credit Card,6.2,-5,55,0.335,0.022,0,38,16.84,47.2,26,49.94,30-44,Established,True,False,0
24,Male,Europe,Organic Search,Business,Annual,61,351.35,21432.35,5,14,37.4,46.24,3,0,0,False,Credit Card,9.8,67,79,0.302,0.054,0,123,29.46,24.8,0,70.27,18-29,Long-Term,False,True,0
43,Male,North America,Partner,Business,Annual,20,216.3,4326.0,5,13,28.24,32.57,4,2,0,False,Credit Card,7.3,36,3,0.391,0.034,2,121,24.17,78.8,0,43.26,30-44,Established,False,False,0
37,Female,Europe,Organic Search,Professional,Annual,11,162.45,1786.95,4,6,30.49,33.37,4,1,0,False,Credit Card,7.3,20,30,0.28,0.026,0,162,20.51,60.8,0,40.61,30-44,Developing,False,False,0
26,Female,North America,Social,Basic,Two-Year,7,57.64,403.48,1,7,36.88,13.07,3,1,0,False,Credit Card,7.0,41,33,0.509,0.114,0,97,19.04,54.0,0,57.64,18-29,Developing,False,False,0
56,Female,North America,Paid Search,Basic,Annual,29,63.61,1844.69,3,16,18.2,33.92,2,0,0,True,Credit Card,8.0,39,119,0.245,0.01,1,94,22.6,24.0,8,21.2,45-59,Established,False,False,0
76,Male,North America,Paid Search,Enterprise,Monthly,9,877.96,7901.64,8,31,49.05,64.83,1,0,0,False,ACH,10.0,79,18,0.558,0.227,3,183,48.61,8.0,0,109.74,60+,Developing,False,True,0
71,Female,North America,Organic Search,Professional,Monthly,36,97.81,3521.16,2,8,23.88,21.04,5,1,0,True,Credit Card,7.2,44,20,0.259,0.007,1,360,16.24,69.2,8,48.9,60+,Established,False,False,0
44,Male,Europe,Partner,Basic,Monthly,41,65.56,2687.96,2,22,31.71,39.2,2,0,2,False,PayPal,7.6,46,7,0.259,0.046,0,158,29.44,25.6,36,32.78,30-44,Long-Term,False,False,0
38,Male,Asia Pacific,Referral,Enterprise,Monthly,48,1131.87,54329.76,4,20,29.28,43.85,0,0,0,False,Credit Card,8.9,58,30,0.362,0.092,3,19,31.07,4.4,0,282.97,30-44,Long-Term,True,True,0
38,Prefer not to say,Asia Pacific,Partner,Business,Monthly,47,264.43,12428.21,2,15,24.74,26.41,2,0,2,False,ACH,6.8,23,19,0.256,0.012,1,355,21.07,28.8,36,132.22,30-44,Long-Term,False,False,0
24,Female,North America,Paid Search,Business,Monthly,7,378.29,2648.03,6,21,46.81,67.68,4,0,0,False,ACH,7.4,22,13,0.504,0.05,3,254,42.42,42.4,0,63.05,18-29,Developing,False,True,0
42,Female,Latin America,Referral,Professional,Monthly,7,156.96,1098.72,2,26,23.38,37.67,3,0,0,False,ACH,8.0,37,6,0.322,0.057,1,182,30.16,32.0,0,78.48,30-44,Developing,False,False,0
39,Female,North America,Referral,Business,Monthly,38,307.85,11698.3,6,33,57.43,53.33,8,4,2,False,Credit Card,4.4,-25,2,0.656,0.027,1,327,46.33,100.0,36,51.31,30-44,Long-Term,False,False,1
49,Male,Europe,Social,Enterprise,Annual,8,968.84,7750.72,7,30,49.47,57.34,2,0,1,False,Credit Card,7.5,49,17,0.656,0.071,3,98,45.41,26.0,18,138.41,45-59,Developing,False,True,0
52,Female,North America,Organic Search,Basic,Monthly,44,51.89,2283.16,1,4,12.53,7.81,1,0,0,False,Credit Card,8.1,52,73,0.568,0.047,2,141,12.22,15.6,0,51.89,45-59,Long-Term,False,False,0
40,Male,Latin America,Referral,Enterprise,Monthly,41,827.99,33947.59,6,21,42.29,54.35,3,1,1,False,Credit Card,7.1,21,17,0.519,0.107,3,25,38.43,53.6,18,138.0,30-44,Long-Term,True,True,0
49,Female,Europe,Paid Search,Business,Monthly,45,424.86,19118.7,7,31,38.16,53.36,3,0,1,False,ACH,8.8,50,6,0.143,0.004,2,178,37.07,28.8,18,60.69,45-59,Long-Term,False,True,0
48,Female,Asia Pacific,Outbound Sales,Business,Monthly,16,453.64,7258.24,5,25,45.28,66.09,1,0,0,False,ACH,9.8,64,55,0.382,0.067,2,60,42.4,8.8,0,90.73,45-59,Developing,False,True,0
53,Male,Europe,Organic Search,Professional,Monthly,66,105.09,6935.94,7,36,31.76,60.81,5,2,0,False,Invoice,7.2,34,22,0.583,0.026,1,133,45.1,87.2,0,15.01,45-59,Long-Term,False,False,0
22,Male,Europe,Partner,Enterprise,Annual,17,1180.25,20064.25,7,37,40.95,66.76,2,1,0,False,PayPal,8.8,52,84,0.253,0.086,1,292,46.07,38.8,0,168.61,18-29,Developing,False,True,0
39,Male,North America,Outbound Sales,Basic,Monthly,48,60.07,2883.36,2,14,29.06,33.55,1,0,0,False,Credit Card,8.2,54,46,0.523,0.088,0,8,26.89,15.2,0,30.04,30-44,Long-Term,True,False,0
48,Female,Latin America,Outbound Sales,Business,Monthly,37,271.45,10043.65,3,25,27.39,51.05,4,2,2,False,Credit Card,7.8,47,53,0.357,0.051,3,265,34.66,76.8,36,90.48,45-59,Long-Term,False,False,0
37,Male,Asia Pacific,Organic Search,Business,Annual,44,327.97,14430.68,5,24,43.49,44.61,3,0,0,False,Credit Card,8.8,70,6,0.516,0.051,1,158,36.42,28.8,0,65.59,30-44,Long-Term,False,True,0
44,Female,Europe,Referral,Professional,Annual,61,153.27,9349.47,4,25,32.58,48.2,5,1,0,False,PayPal,7.8,18,1,0.5,0.075,2,168,36.29,66.8,0,38.32,30-44,Long-Term,False,False,0
40,Female,Europe,Organic Search,Business,Annual,8,466.03,3728.24,6,25,42.65,48.74,0,0,0,False,ACH,8.5,47,0,0.247,0.103,1,341,35.79,6.0,0,77.67,30-44,Developing,False,True,0
28,Female,North America,Organic Search,Basic,Monthly,47,69.7,3275.9,1,13,1.0,14.45,5,1,1,False,Credit Card,6.8,4,46,0.17,0.052,0,119,12.4,70.8,18,69.7,18-29,Long-Term,False,False,0
33,Male,Latin America,Referral,Basic,Monthly,15,31.42,471.3,2,27,23.75,24.1,2,0,0,False,PayPal,9.6,58,16,0.351,0.217,1,179,28.47,17.6,0,15.71,30-44,Developing,False,False,0
25,Female,North America,Outbound Sales,Business,Monthly,27,243.87,6584.49,5,42,40.28,47.37,8,3,2,False,Invoice,4.6,-1,5,0.286,0.112,0,95,42.93,100.0,36,48.77,18-29,Established,False,False,1
41,Female,Europe,Referral,Business,Annual,35,339.86,11895.1,5,27,43.77,40.0,4,0,1,False,Invoice,5.2,-25,22,0.66,0.28,3,361,40.12,51.2,18,67.97,30-44,Established,False,True,0
28,Female,North America,Paid Search,Business,Annual,74,404.5,29933.0,4,44,22.62,60.57,1,1,0,False,Invoice,6.6,9,4,0.427,0.105,0,225,46.31,39.6,0,101.12,18-29,Long-Term,False,True,0
53,Male,North America,Partner,Business,Monthly,35,207.82,7273.7,4,9,36.58,30.93,5,0,1,False,PayPal,7.6,37,60,0.143,0.051,0,178,20.93,49.6,18,51.96,45-59,Established,False,False,0
20,Female,North America,Referral,Professional,Monthly,17,114.14,1940.38,2,13,12.04,21.42,7,0,1,False,ACH,6.1,-6,31,0.203,0.015,0,328,16.19,71.6,18,57.07,18-29,Developing,False,False,0
50,Female,North America,Outbound Sales,Business,Monthly,54,272.29,14703.66,5,26,36.57,47.6,3,3,1,False,Credit Card,6.9,15,43,0.325,0.032,0,280,35.0,90.4,18,54.46,45-59,Long-Term,False,False,1
35,Male,Latin America,Partner,Professional,Monthly,40,157.53,6301.2,3,20,46.2,52.1,4,1,0,False,Credit Card,9.5,79,65,0.259,0.002,0,120,34.28,52.0,0,52.51,30-44,Long-Term,False,False,0
54,Female,North America,Partner,Basic,Annual,17,67.31,1144.27,2,28,20.93,32.71,7,3,0,False,Credit Card,4.3,-39,66,0.722,0.066,0,121,33.25,100.0,0,33.66,45-59,Developing,False,False,0
